danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,popularity,explicit,id,name,release_date,artists,available_markets,tempo,loudness,duration_min
0.654,0.6409999999999999,8,1,0.0482,0.00535,0.00321,0.209,0.794,0.66,0,4cVHMHgmWgudD399ZdhQ3L,Let's Dance - 2002 Remaster,1983,['David Bowie'],1.0,2,4,4
0.7340000000000001,0.836,10,0,0.0735,0.017,1.64e-05,0.179,0.623,0.85,0,3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),2019-08-22,"['Tainy', 'Anuel AA', 'Ozuna']",1.0,1,4,5
0.732,0.644,0,1,0.132,0.0934,4.54e-06,0.14300000000000002,0.5539999999999999,0.84,0,6Y4PDQv4XjYjHLeLmvyOt0,Si Te Vas,2019-09-26,"['Sech', 'Ozuna']",1.0,6,4,3
0.7290000000000001,0.726,5,1,0.0422,0.223,0.0,0.10099999999999999,0.8759999999999999,0.83,0,37zdqI4r1gswIzczSBkRon,Aventura,2019-10-25,"['Lunay', 'Ozuna', 'Anuel AA']",1.0,1,5,4
0.78,0.759,1,1,0.225,0.462,0.000868,0.14300000000000002,0.579,0.83,0,7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",2019-08-15,"['ROSALÍA', 'Ozuna']",1.0,1,5,3
0.725,0.79,0,1,0.19699999999999998,0.0711,1.14e-06,0.0602,0.763,0.83,1,4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,2019-07-26,"['Sech', 'Ozuna', 'Anuel AA', 'Darell', 'Nicky Jam']",1.0,6,6,5
0.737,0.8320000000000001,2,0,0.0798,0.12,0.0,0.255,0.865,0.82,0,2tGENA8xef0wABdHvyXwv9,La Cama - Remix,2020-03-27,"['Lunay', 'Myke Towers', 'Ozuna', 'Chencho Corleone', 'Rauw Alejandro']",1.0,6,6,6
0.6729999999999999,0.752,2,0,0.0561,0.24100000000000002,4.51e-05,0.0813,0.797,0.8,0,4PJ3umtW1aWdfh5EITHc6T,Te Robaré,2019-11-01,"['Nicky Jam', 'Ozuna']",0.9873417721518988,6,5,3
0.695,0.7190000000000001,2,1,0.0903,0.22699999999999998,0.000171,0.0884,0.7809999999999999,0.79,0,40rXWke6SnXiGkSmaT8ZUr,Fantasía,2019-11-29,['Ozuna'],1.0,6,2,3
0.785,0.5720000000000001,2,1,0.12300000000000001,0.0598,0.0,0.218,0.49,0.78,0,7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila - Remix,2019-04-25,"['Ozuna', 'Daddy Yankee', 'J Balvin', 'Farruko', 'Anuel AA']",1.0,2,1,4
0.872,0.391,0,0,0.242,0.469,4.13e-06,0.297,0.4370000000000001,0.88,1,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,2017-08-25,['XXXTENTACION'],1.0,6,2,2
0.74,0.613,8,1,0.145,0.258,0.00372,0.123,0.473,0.87,1,3ee8Jmje8o58CHK66QrVC2,SAD!,2018-03-16,['XXXTENTACION'],1.0,1,6,3
0.921,0.537,9,0,0.0804,0.556,0.00404,0.102,0.711,0.86,1,0JP9xo3adEtGSdUEISiszL,Moonlight,2018-03-16,['XXXTENTACION'],1.0,5,6,2
0.669,0.308,11,1,0.029,0.883,0.0,0.0984,0.52,0.85,0,7AFASza1mXqntmGtbxXprO,changes,2018-03-16,['XXXTENTACION'],1.0,1,2,2
0.797,0.5329999999999999,0,0,0.0412,0.0172,0.000152,0.103,0.329,0.84,1,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),2017-08-25,"['XXXTENTACION', 'Trippie Redd']",1.0,5,2,2
0.7340000000000001,0.57,7,0,0.133,0.847,2.14e-05,0.112,0.6890000000000001,0.84,1,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,2017-08-25,['XXXTENTACION'],1.0,5,4,2
0.5920000000000001,0.457,9,0,0.0603,0.6609999999999999,0.000331,0.146,0.225,0.84,1,2ZRo7axmMPeSVUvDbGkJah,Hope,2018-03-16,['XXXTENTACION'],1.0,6,5,2
0.669,0.574,4,0,0.0286,0.0175,0.00294,0.146,0.273,0.83,1,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,2018-11-09,"['Lil Peep', 'XXXTENTACION']",1.0,5,5,3
0.6990000000000001,0.304,1,1,0.0993,0.779,0.000993,0.13699999999999998,0.271,0.82,1,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),2018-03-16,['XXXTENTACION'],1.0,5,1,3
0.763,0.726,1,1,0.282,0.259,0.0,0.0976,0.349,0.82,1,7floNISpH8VF4z4459Qo18,Look At Me!,2017-02-20,['XXXTENTACION'],1.0,6,5,2
0.43,0.7,6,1,0.264,0.0902,0.0,0.21600000000000005,0.731,0.89,1,4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,2020-03-27,"['PARTYNEXTDOOR', 'Rihanna']",1.0,4,6,3
0.509,0.637,4,0,0.0471,0.0717,1.0800000000000003e-05,0.0789,0.37799999999999995,0.81,1,5oO3drDxtziYU2H1X23ZIp,Love On The Brain,2016-01-28,['Rihanna'],1.0,5,6,4
0.583,0.8290000000000001,1,1,0.134,0.00864,0.0,0.0426,0.575,0.65,0,2yPoXCs7BSIUrucMdK5PzV,Umbrella,2007-01-01,"['Rihanna', 'JAY-Z']",0.012658227848101266,5,6,5
0.5820000000000001,0.272,2,1,0.0501,0.875,0.0,0.13,0.354,0.8,0,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,2015-01-24,"['Rihanna', 'Kanye West', 'Paul McCartney']",1.0,6,5,3
0.6709999999999999,0.314,5,0,0.244,0.11,0.0,0.0825,0.29600000000000004,0.78,1,4pAl7FkDMNBsjykPXo91B3,Needed Me,2016-01-28,['Rihanna'],1.0,2,3,3
0.6970000000000001,0.467,9,1,0.0715,0.248,0.0,0.0941,0.5720000000000001,0.77,0,3goSVuTt3fDYDP6kRnFwuL,Take A Bow,2008-06-02,['Rihanna'],1.0,1,3,4
0.725,0.534,11,1,0.0946,0.0752,0.0,0.0919,0.5579999999999999,0.77,1,72TFWvU3wUYdUuxejTTIzt,Work,2016-01-28,"['Rihanna', 'Drake']",1.0,1,5,4
0.835,0.669,6,0,0.0643,0.0336,6.92e-05,0.0535,0.542,0.63,0,1Jo0Zg7XlrA6z0mFTZVdkn,Don't Stop The Music,2007-01-01,['Rihanna'],0.012658227848101266,2,5,4
0.7809999999999999,0.728,1,1,0.0621,0.0509,1.94e-06,0.257,0.395,0.76,1,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,2015-03-26,['Rihanna'],0.9367088607594936,2,6,4
0.621,0.31,9,0,0.0283,0.945,6.12e-05,0.11699999999999999,0.125,0.67,0,789CxjEOtO76BVD1A9yJQH,Stay - Album Version (Edited),2012-01-01,"['Rihanna', 'Mikky Ekko']",0.0379746835443038,2,1,4
0.8959999999999999,0.586,10,0,0.0559,0.104,0.0,0.79,0.642,1.0,1,0nbXyq5TXYPCO7pr3N8S4I,The Box,2019-12-06,['Roddy Ricch'],1.0,3,3,3
0.831,0.499,11,0,0.114,0.269,0.0,0.3,0.511,0.91,1,07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),2019-12-06,"['Roddy Ricch', 'Mustard']",1.0,2,2,4
0.809,0.545,7,1,0.0735,0.392,0.0,0.151,0.244,0.89,1,3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),2019-06-28,"['Mustard', 'Roddy Ricch']",1.0,2,3,3
0.867,0.7440000000000001,9,0,0.228,0.268,0.0,0.0713,0.645,0.88,1,4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),2020-03-19,"['NLE Choppa', 'Roddy Ricch']",1.0,1,4,3
0.8859999999999999,0.479,4,0,0.334,0.077,0.0,0.135,0.408,0.79,1,7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),2019-12-06,"['Roddy Ricch', 'Gunna']",1.0,4,2,3
0.926,0.454,6,1,0.0732,0.036000000000000004,0.000422,0.0896,0.34,0.79,1,4SWWe2OYC4mqf40Gc2RSdl,Down Below,2018-11-02,['Roddy Ricch'],1.0,3,1,4
0.757,0.6729999999999999,1,1,0.141,0.095,0.0,0.338,0.574,0.79,1,6ztvsy3C6hPjVg9j4x1XKJ,Tip Toe (feat. A Boogie Wit da Hoodie),2019-12-06,"['Roddy Ricch', 'A Boogie Wit da Hoodie']",1.0,1,2,3
0.778,0.573,10,0,0.251,0.015,0.0,0.464,0.269,0.78,1,4bl1HBZliBuYpFZjWgefE4,Peta (feat. Meek Mill),2019-12-06,"['Roddy Ricch', 'Meek Mill']",1.0,5,3,3
0.7829999999999999,0.524,1,1,0.115,0.0404,0.0,0.087,0.153,0.78,1,6In6SkveIw26thdYRhHTVX,Bacc Seat (feat. Ty Dolla $ign),2019-12-06,"['Roddy Ricch', 'Ty Dolla $ign']",1.0,5,3,3
0.78,0.828,8,1,0.237,0.409,0.0,0.104,0.7859999999999999,0.77,1,6GSkLS2y4ZnnZsuRAj975K,Project Dreams,2019-01-25,"['Marshmello', 'Roddy Ricch']",1.0,6,6,3
0.75,0.727,5,0,0.142,0.0189,0.0,0.266,0.359,0.67,0,0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,2011-01-01,"['LMFAO', 'Lauren Bennett', 'GoonRock']",0.2278481012658228,3,4,4
0.7070000000000001,0.861,7,1,0.316,0.1,0.0,0.191,0.795,0.62,0,0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,2011-01-01,['LMFAO'],0.05063291139240506,3,4,3
0.825,0.856,1,1,0.0476,0.00851,1.4e-06,0.127,0.207,0.66,1,1V4jC0vJ5525lEF1bFgPX2,Shots,2009-01-01,"['LMFAO', 'Lil Jon']",1.0,1,6,4
0.6,0.877,5,1,0.165,0.00213,0.0,0.413,0.55,0.52,1,48kwdkeHEJEuMzcKklPv5b,Sorry For Party Rocking,2011-01-01,['LMFAO'],0.05063291139240506,6,4,3
0.73,0.9,7,0,0.052000000000000005,0.0761,0.0,0.23800000000000002,0.8959999999999999,0.57,1,0Rdfu7NQubmGmYz90usRCU,Yes,2009-01-01,['LMFAO'],1.0,1,5,3
0.59,0.8240000000000001,7,0,0.386,0.000826,1.11e-06,0.636,0.385,0.47,0,288EugdWdu9RZNh8EYXV0n,Champagne Showers,2011-01-01,"['LMFAO', 'Natalia Kills']",0.2278481012658228,3,4,4
0.607,0.807,0,0,0.126,0.0067,1.18e-06,0.251,0.565,0.51,0,2sPva3d85R7yKf60y7QZpD,La La La,2009-01-01,['LMFAO'],1.0,1,1,4
0.9440000000000001,0.47700000000000004,6,0,0.33,0.0031100000000000004,6.809999999999999e-05,0.109,0.737,0.5,1,1vaUxfrERQIQfJ1wBTmeRE,I'm In Miami Bitch,2009-01-01,['LMFAO'],1.0,1,1,4
0.759,0.935,7,1,0.0843,0.102,0.000536,0.32299999999999995,0.539,0.49,0,4Sy9QLMx0rhVyqy8Im2ZAG,Let The Bass Kick In Miami - Exclusive 10th Anniversary Edit,2015-04-06,"['Chuckie', 'LMFAO', 'Lil Jon']",1.0,1,3,2
0.7609999999999999,0.9259999999999999,9,0,0.0774,0.0508,0.00262,0.11800000000000001,0.619,0.36,0,5GUOxyvkvHCqO0AZuhQ9Hu,Let The Bass Kick In Miami Bitch - Radio Mix,2016-03-04,"['Chuckie', 'LMFAO']",0.9873417721518988,1,3,3
0.5820000000000001,0.643,4,0,0.0388,0.122,0.000493,0.109,0.349,0.69,0,7hU3H2id2pBVawD7e3zd8N,Böyle Sever,2018-12-14,['Kahraman Deniz'],1.0,6,6,4
0.653,0.561,6,0,0.0442,0.17600000000000002,0.0108,0.13699999999999998,0.278,0.67,0,75h4Bilr9NatfonTWxEQXB,Uzak Gelecek,2019-11-22,['Kahraman Deniz'],1.0,1,3,4
0.256,0.615,1,0,0.0508,0.14300000000000002,5.01e-05,0.0947,0.281,0.65,0,5O4hZ2sqGCfvesLshqvM0D,Suç Mahalli,2018-12-14,['Kahraman Deniz'],1.0,6,6,4
0.655,0.455,10,0,0.0343,0.8109999999999999,8.499999999999999e-05,0.0754,0.237,0.38,0,7fff6o1t622eIKOAOcQA8T,Garezi Var,2016-10-14,['Kahraman Deniz'],0.9873417721518988,3,5,4
0.6809999999999999,0.502,5,0,0.0473,0.816,5.9e-06,0.127,0.8,0.34,0,3aU9rgEokVeKgCGaaB0Hh7,Lapa Lapa,2017-05-05,['Kahraman Deniz'],0.9873417721518988,5,4,3
0.626,0.468,10,0,0.0283,0.617,5.2e-05,0.0819,0.443,0.56,0,56ByIXgukZqfisO7vhN8eC,Hayat-Memat Meselesi,2019-07-26,['Kahraman Deniz'],1.0,3,5,3
0.451,0.503,11,0,0.0494,0.26,1.18e-05,0.105,0.5660000000000001,0.56,0,4zFTRJqGMZHLkSKdlS4Tsl,Doğal Afetim,2018-12-14,['Kahraman Deniz'],1.0,3,4,4
0.6829999999999999,0.529,2,0,0.101,0.696,0.0005610000000000001,0.0947,0.7490000000000001,0.3,0,3B2un5dc16Ll9haDFQrb3I,Sevsem,2017-09-13,['Kahraman Deniz'],0.9873417721518988,6,4,3
0.277,0.444,2,0,0.0426,0.254,0.0006320000000000001,0.101,0.12,0.52,0,4t8cFWTxHA2PrsdfHX98bc,Suç Mahalli - Akustikhane,2019-07-05,['Kahraman Deniz'],1.0,1,5,5
0.445,0.123,9,0,0.0506,0.93,2.3e-05,0.11,0.166,0.25,0,68ZmiLi1W6zQFj9hL9yy0i,Deniz ve Güneş,2018-04-27,['Kahraman Deniz'],0.9873417721518988,3,1,4
0.598,0.4270000000000001,7,0,0.0317,0.0546,5.83e-06,0.21,0.0605,0.89,1,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,2019-10-04,['Travis Scott'],1.0,1,1,3
0.802,0.591,8,1,0.225,0.0104,0.0,0.196,0.309,0.87,1,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),2019-12-27,"['JACKBOYS', 'Travis Scott', 'Young Thug']",1.0,5,5,3
0.8340000000000001,0.73,8,1,0.222,0.00513,0.0,0.124,0.446,0.86,1,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,2018-08-03,['Travis Scott'],1.0,6,6,5
0.841,0.728,7,1,0.0484,0.0847,0.0,0.149,0.43,0.86,1,6gBFPUFcJLzWGx4lenP6h2,goosebumps,2016-09-16,['Travis Scott'],0.8734177215189873,5,6,4
0.763,0.628,11,1,0.05,0.0531,0.0,0.114,0.193,0.82,0,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,2018-08-03,['Travis Scott'],1.0,5,4,3
0.5589999999999999,0.491,2,0,0.0346,0.0567,0.0,0.0992,0.114,0.81,1,7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,2019-12-27,"['Travis Scott', 'ROSALÍA', 'Lil Baby']",1.0,6,3,4
0.594,0.6759999999999999,2,1,0.344,0.135,0.0,0.163,0.47200000000000003,0.8,1,40mjsnRjCpycdUw3xhS20g,GATTI,2019-12-27,"['JACKBOYS', 'Pop Smoke', 'Travis Scott']",1.0,6,4,3
0.784,0.517,4,0,0.209,0.0249,1.44e-06,0.155,0.20600000000000002,0.78,1,3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),2019-08-16,"['Young Thug', 'J. Cole', 'Travis Scott']",1.0,2,1,3
0.785,0.5539999999999999,0,1,0.0409,0.28300000000000003,3.4e-06,0.11599999999999999,0.14400000000000002,0.79,1,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,2018-08-03,['Travis Scott'],1.0,4,3,3
0.48700000000000004,0.789,8,1,0.044000000000000004,0.009470000000000001,4.05e-06,0.18899999999999997,0.0564,0.79,1,7wBJfHzpfI3032CSD7CE2m,STARGAZING,2018-08-03,['Travis Scott'],1.0,6,6,5
0.446,0.952,6,1,0.0523,0.0901,0.0857,0.112,0.624,0.73,0,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,1987-07-21,"[""Guns N' Roses""]",1.0,4,6,6
0.294,0.6409999999999999,11,1,0.0291,0.0163,0.22,0.112,0.226,0.8,0,3YRCqOhFifThpSRFJ1VWFM,November Rain,1991-01-01,"[""Guns N' Roses""]",0.8227848101265823,1,3,9
0.453,0.987,8,1,0.0889,0.0195,0.28300000000000003,0.268,0.316,0.72,0,0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,1987-07-21,"[""Guns N' Roses""]",1.0,4,6,5
0.268,0.98,11,1,0.103,0.0192,0.007090000000000002,0.182,0.395,0.72,0,6eN1f9KNmiWEhpE2RhQqB5,Paradise City,1987-07-21,"[""Guns N' Roses""]",1.0,2,5,7
0.496,0.7390000000000001,6,1,0.0415,0.0211,0.00444,0.106,0.378,0.77,0,4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,1991-09-17,"[""Guns N' Roses""]",1.0,5,4,6
0.456,0.59,11,1,0.0327,0.00182,0.00379,0.104,0.243,0.75,0,2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),1991-01-01,"[""Guns N' Roses""]",0.8227848101265823,4,3,5
0.262,0.777,11,1,0.0632,0.0109,0.113,0.12,0.264,0.68,0,0rFWuqFgHAfuzE8uSB9TWR,Live And Let Die,1991-01-01,"[""Guns N' Roses""]",0.8227848101265823,6,3,3
0.336,0.787,10,0,0.0732,0.0793,0.0648,0.32,0.383,0.68,0,6i4Qi1mJxXjqNIL9HfJhRs,Civil War,1991-09-17,"[""Guns N' Roses""]",1.0,5,3,8
0.35,0.985,10,0,0.122,0.008759999999999999,0.551,0.36,0.32299999999999995,0.68,0,0dlTGl67UFWcKupzkxZYOn,You Could Be Mine,1991-09-17,"[""Guns N' Roses""]",1.0,6,6,6
0.457,0.297,6,1,0.0306,0.6859999999999999,0.000107,0.109,0.333,0.67,0,1OEoNpiyqBghuEUaT6Je6U,Patience,1987-07-29,"[""Guns N' Roses""]",1.0,4,1,6
0.754,0.804,4,1,0.0853,0.0033200000000000005,0.0,0.0329,0.818,0.71,0,1DqdF42leyFIzqNDv9CjId,Dynamite,2010-01-01,['Taio Cruz'],0.0379746835443038,1,5,3
0.606,0.883,3,1,0.0423,0.00872,0.0,0.0698,0.608,0.72,1,5pmL3RzOy3IvGFaSDi4hZL,Hangover,2011-01-01,"['Taio Cruz', 'Flo Rida']",0.8227848101265823,4,5,4
0.6659999999999999,0.899,8,1,0.027999999999999997,0.00155,0.0,0.0677,0.629,0.66,0,1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,2010-01-01,"['Taio Cruz', 'Ludacris']",0.0379746835443038,1,3,3
0.674,0.9159999999999999,8,0,0.0776,0.00448,7.049999999999999e-05,0.128,0.7020000000000001,0.45,0,089vxHEH64AKLKhokNXEJx,Higher,2011-01-01,"['Taio Cruz', 'Kylie Minogue']",0.9746835443037974,4,2,3
0.688,0.7140000000000001,11,0,0.0712,0.141,0.0,0.214,0.449,0.53,0,60Qa4MfNC1dgVfuDF6rgMS,Troublemaker,2011-01-01,['Taio Cruz'],0.8227848101265823,3,3,4
0.51,0.601,7,1,0.10300000000000001,0.00034500000000000004,0.0,0.141,0.38,0.51,0,7KBwU1bouDcULSjHjpdoFb,She's Like A Star,2008-01-01,['Taio Cruz'],0.9873417721518988,6,3,4
0.528,0.9,8,0,0.0759,0.0349,0.0,0.14400000000000002,0.5579999999999999,0.48,0,4PYTMO1VMWLPVvGUtqkUwv,Higher,2010-01-01,['Taio Cruz'],0.0379746835443038,4,3,3
0.648,0.882,7,1,0.174,0.00101,0.337,0.341,0.5870000000000001,0.48,0,086B25ep7U0kLKFu47aWHT,Time For You (Smokin' Jack Hill Remix),2019-11-08,"['Taio Cruz', 'Wonder Stereo', ""Smokin' Jack Hill""]",1.0,2,1,3
0.758,0.8320000000000001,11,0,0.305,0.21600000000000005,5.13e-05,0.456,0.601,0.47,0,5INdME9pj1dzHgHaQDIuwY,Time For You,2019-09-06,"['Taio Cruz', 'Wonder Stereo']",1.0,2,1,3
0.737,0.977,7,0,0.0535,0.0225,1.3300000000000001e-05,0.111,0.6629999999999999,0.34,0,1O77wG0zZxhjhdr7nw0srF,Booty Bounce - Radio Edit,2015-12-04,"['Tujamo', 'Taio Cruz']",0.4936708860759494,4,6,3
0.6709999999999999,0.939,8,1,0.161,0.192,0.0,0.298,0.529,0.79,0,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",2011-06-17,"['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']",0.9873417721518988,5,5,4
0.581,0.963,11,1,0.0981,0.0295,0.0,0.139,0.7879999999999999,0.77,0,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),2012,"['Pitbull', 'Kesha']",0.8354430379746836,6,4,3
0.8340000000000001,0.8079999999999999,11,1,0.0542,0.0569,0.0005200000000000001,0.222,0.8290000000000001,0.62,0,7mwoTHCLbucY3b1a6Ude1V,No Lo Trates,2019-09-27,"['Pitbull', 'Daddy Yankee', 'Natti Natasha']",1.0,1,5,3
0.669,0.855,0,0,0.0499,0.0124,0.0,0.335,0.648,0.72,0,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),2011-06-17,"['Pitbull', 'Chris Brown']",0.9873417721518988,4,5,4
0.6729999999999999,0.758,7,1,0.158,0.039,0.0,0.341,0.542,0.71,0,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),2012,"['Pitbull', 'Christina Aguilera']",0.8354430379746836,6,4,4
0.85,0.631,1,1,0.227,0.006840000000000001,0.000406,0.0679,0.738,0.62,0,0OPyDgTRuIdCJ9B4bYSths,Hotel Room Service,2009-08-27,['Pitbull'],0.8607594936708861,5,1,4
0.8,0.8759999999999999,6,1,0.113,0.0148,0.0,0.218,0.912,0.68,0,1aW9qzUsXGbyhT3NPCWwdT,"Further Up (Na, Na, Na, Na, Na)",2020-01-24,"['Static & Ben El', 'Pitbull']",0.9873417721518988,1,6,3
0.8170000000000001,0.733,2,1,0.145,0.0152,4.31e-05,0.107,0.833,0.65,0,13plQdOoWSSXPRUSZc5FuM,I Know You Want Me (Calle Ocho),2009-08-27,['Pitbull'],0.8607594936708861,5,2,4
0.7440000000000001,0.726,1,1,0.0463,0.0399,0.0,0.374,0.687,0.67,0,6e0CvGZf7CouOpYF8toXHC,Body On My,2019-03-29,"['Loud Luxury', 'Pitbull', 'Nicky Jam', 'Brando']",0.569620253164557,4,3,3
0.62,0.574,5,0,0.0479,0.57,0.0,0.19,0.35200000000000004,0.81,1,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,2017-05-05,"['Logic', 'Alessia Cara', 'Khalid']",1.0,2,1,4
0.6940000000000001,0.759,10,0,0.39799999999999996,0.13699999999999998,0.0,0.16699999999999998,0.77,0.77,1,7M2tXmeS15NAzEn7ABFeBg,Homicide (feat. Eminem),2019-05-10,"['Logic', 'Eminem']",1.0,4,3,4
0.667,0.741,1,1,0.0378,0.0425,0.0,0.0761,0.42200000000000004,0.76,1,4EAV2cKiqKP5UPZmY6dejk,Everyday,2018-03-09,"['Logic', 'Marshmello']",1.0,5,5,3
0.7120000000000001,0.8909999999999999,2,1,0.24,0.0557,0.0,0.134,0.799,0.75,1,3PYx9Wte3jwb48V0wArMOy,Keanu Reeves,2019-05-10,['Logic'],1.0,6,2,4
0.8240000000000001,0.584,10,0,0.221,0.0718,0.0,0.106,0.21899999999999997,0.72,1,3e7Y6sfFlIdBMJhX7wpqVO,44 More,2018-03-09,['Logic'],1.0,4,1,3
0.737,0.8540000000000001,3,0,0.221,0.0475,0.0,0.0905,0.65,0.72,1,17N5FdRwJuv3UXQ7MHnbhF,Ballin,2018-06-15,['Logic'],1.0,5,2,3
0.679,0.758,1,1,0.14,0.29100000000000004,0.0177,0.209,0.237,0.68,1,5AebNkVaY2zcdNFCqPBIV7,OCD (with Dwn2earth),2019-10-25,"['Logic', 'Dwn2earth']",1.0,1,6,5
0.885,0.94,1,1,0.0909,0.158,0.0,0.0675,0.77,0.68,1,7cGFbx7MP0H23iHZTZpqMM,Everybody,2017-05-05,['Logic'],1.0,2,3,3
0.8059999999999999,0.7559999999999999,7,0,0.20800000000000002,0.385,0.0,0.11,0.637,0.67,1,6yIGZp1AaFBoDczu3b4hVU,Confessions of a Dangerous Mind,2019-05-10,['Logic'],1.0,5,5,5
0.782,0.713,0,0,0.0899,0.0619,0.00125,0.10800000000000001,0.68,0.66,1,2c8sgbZoEanC3QyFNZxUcA,Flexicution,2016-07-01,['Logic'],0.9746835443037974,6,2,4
0.585,0.7659999999999999,2,0,0.0329,0.00678,1.36e-05,0.422,0.363,0.55,0,0bE8X3KwUifITMaibVR9eD,Beni Sev,2018-07-31,['Hande Yener'],1.0,2,5,4
0.611,0.58,4,0,0.132,0.0804,0.0,0.596,0.17,0.42,0,2MUXbHPCN8A9ZtzgTBd68d,Pencere,2020-03-29,['Hande Yener'],0.9873417721518988,6,1,4
0.83,0.795,1,0,0.0481,0.12,0.0,0.358,0.945,0.39,0,1O8WpKURk9MawnBVJTjfxN,Kırmızı,2012-06-04,['Hande Yener'],0.9873417721518988,4,3,4
0.7559999999999999,0.639,7,1,0.0631,0.000859,3.81e-06,0.0498,0.961,0.36,0,3sgBQybW08n0CzVmkOEtAp,Aşkın Ateşi,2006-06-04,['Hande Yener'],0.9873417721518988,2,4,4
0.634,0.6890000000000001,2,0,0.0504,0.602,0.0,0.484,0.675,0.51,0,5Rv1bSLoMPbUhlWRmeGM66,Şükür,2017-06-30,['Hande Yener'],1.0,1,3,3
0.741,0.86,1,1,0.0348,0.012,1.89e-06,0.38,0.7609999999999999,0.5,0,0wscdJimrINUAGbBjy1I0E,Bakıcaz,2017-06-30,['Hande Yener'],1.0,3,5,4
0.7959999999999999,0.858,1,0,0.0439,0.0741,3.27e-06,0.166,0.8240000000000001,0.48,0,0DugZtHY7vxoRxL9IPqcEu,İki Deli,2015,"['Hande Yener', 'Serdar Ortaç']",1.0,4,2,4
0.76,0.8909999999999999,6,1,0.0592,0.129,0.0,0.0827,0.833,0.34,0,6h9owm19TECrlxg4TNHz9h,Acele Etme,2012-06-04,['Hande Yener'],0.9873417721518988,3,4,5
0.727,0.853,0,0,0.0532,0.0842,0.0,0.0814,0.627,0.47,0,5frBDLuieIAoNbCyh3A6Nr,Deli Bile,2016-06-06,['Hande Yener'],1.0,2,4,4
0.7040000000000001,0.934,6,1,0.042,0.0748,0.0,0.0795,0.961,0.47,0,0jyp1mxMcX3hXH5vJnZlWI,Mor,2016-06-06,['Hande Yener'],1.0,2,6,3
0.828,0.588,2,1,0.11800000000000001,0.0156,0.0,0.124,0.598,0.77,0,37eGbhE1xVFSvcKkqGb6i1,Contra La Pared,2019-03-14,"['Sean Paul', 'J Balvin']",1.0,2,1,4
0.951,0.6,0,0,0.0685,0.106,0.0,0.0712,0.8220000000000001,0.77,0,0k2GOhqsrxDTAbFFSdNJjT,Temperature,2005-09-26,['Sean Paul'],0.9873417721518988,6,4,4
0.742,0.882,7,1,0.11699999999999999,0.0466,0.0,0.20600000000000002,0.46299999999999997,0.77,0,48QmG1dfvMuYLxMPt7KSRA,No Lie,2018-06-29,"['Sean Paul', 'Dua Lipa']",1.0,3,6,4
0.623,0.8909999999999999,7,0,0.0653,0.016,0.0,0.32899999999999996,0.6409999999999999,0.75,0,5I4VsjWxOqN1nWfUpFZFM3,Calling On Me,2020-02-07,"['Sean Paul', 'Tove Lo']",1.0,3,4,4
